timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775999171797,575,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,1,3,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,575,0,41
1775999173255,536,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,1,3,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,536,0,0
1775999174755,613,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,613,0,0
1775999175069,700,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,700,0,97
1775999176254,540,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,540,0,0
1775999176568,541,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,541,0,0
1775999177754,533,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,533,0,0
1775999178068,539,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,539,0,0
1775999178403,629,HTTP Request 2,200,OK,config 2 2-3,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,629,0,67
1775999179255,553,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,553,0,0
1775999179568,579,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,579,0,0
1775999179903,553,HTTP Request 2,200,OK,config 2 2-3,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,553,0,0
1775999180755,556,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,556,0,0
1775999181068,575,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,575,0,0
1775999181403,560,HTTP Request 2,200,OK,config 2 2-3,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,560,0,0
1775999181735,609,HTTP Request 2,200,OK,config 2 2-4,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,609,0,40
1775999182254,560,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,559,0,0
1775999182568,557,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,557,0,0
1775999182903,565,HTTP Request 2,200,OK,config 2 2-3,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,565,0,0
1775999183235,603,HTTP Request 2,200,OK,config 2 2-4,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,603,0,0
1775999183754,562,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,562,0,0
1775999184068,629,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,629,0,0
1775999184403,590,HTTP Request 2,200,OK,config 2 2-3,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,590,0,0
1775999184735,600,HTTP Request 2,200,OK,config 2 2-4,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,600,0,0
1775999185067,612,HTTP Request 2,200,OK,config 2 2-5,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,612,0,28
1775999185254,589,HTTP Request 2,200,OK,config 2 2-1,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,589,0,0
1775999185568,584,HTTP Request 2,200,OK,config 2 2-2,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,584,0,0
1775999185904,598,HTTP Request 2,200,OK,config 2 2-3,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,598,0,0
1775999186235,606,HTTP Request 2,200,OK,config 2 2-4,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,606,0,0
1775999186567,719,HTTP Request 2,200,OK,config 2 2-5,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=2,719,0,0
