timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775997392851,430,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,419,0,52
1775997392918,372,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,372,0,37
1775997393087,377,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,3,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,377,0,42
1775997393301,424,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,3,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,423,0,69
1775997393498,454,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,2,8,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,454,0,83
1775997393585,374,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,1,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,374,0,32
1775997415510,413,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,410,0,67
1775997415620,373,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,373,0,37
1775997415788,371,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,3,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,371,0,36
1775997415953,442,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,3,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,442,0,95
1775997416120,440,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,2,8,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,440,0,94
1775997416287,383,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,1,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,383,0,38
1775997421518,421,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,418,0,28
1775997421622,376,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,376,0,28
1775997421790,408,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,3,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,408,0,42
1775997421959,433,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,3,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,433,0,66
1775997422124,401,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,2,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,401,0,46
1775997422292,419,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,1,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,419,0,59
1775997462696,384,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,381,0,36
1775997462802,382,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,382,0,42
1775997462969,363,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,3,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,363,0,24
1775997463137,378,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,3,13,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,378,0,34
1775997463303,381,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,2,11,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,381,0,42
1775997463470,386,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,1,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,386,0,32
1775997539781,412,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,409,0,70
1775997539890,424,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,424,0,39
1775997540058,374,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,374,0,38
1775997540224,453,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,453,0,89
1775997540391,388,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,388,0,41
1775997540558,398,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,398,0,53
1775997541239,352,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,352,0,0
1775997541390,360,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,360,0,0
1775997541557,360,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,360,0,0
1775997541724,350,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,350,0,0
1775997541892,352,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,352,0,0
1775997542059,356,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,356,0,0
1775997542738,349,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,349,0,0
1775997542890,377,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,377,0,0
1775997543058,367,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,367,0,0
1775997543223,384,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,384,0,0
1775997543391,373,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,373,0,0
1775997543558,457,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,457,0,0
