timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775999171797,391,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,1,3,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,388,0,54
1775999173255,364,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,1,3,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,364,0,0
1775999174754,347,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,347,0,0
1775999175070,495,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,495,0,96
1775999176255,341,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,341,0,0
1775999176570,339,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,339,0,0
1775999177754,350,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,2,6,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,349,0,0
1775999178070,338,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,338,0,0
1775999178403,428,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,428,0,80
1775999179255,368,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,368,0,0
1775999179570,411,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,411,0,0
1775999179903,351,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,351,0,0
1775999180754,369,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,369,0,0
1775999181070,410,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,3,9,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,410,0,0
1775999181403,360,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,360,0,0
1775999181736,406,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,406,0,39
1775999182254,396,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,396,0,0
1775999182570,421,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,421,0,0
1775999182903,409,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,409,0,0
1775999183235,368,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,368,0,0
1775999183754,377,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,377,0,0
1775999184070,427,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,427,0,0
1775999184403,418,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,4,12,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,418,0,0
1775999184735,399,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,399,0,0
1775999185069,423,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,423,0,39
1775999185254,393,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,393,0,0
1775999185571,422,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,422,0,0
1775999185904,414,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,414,0,0
1775999186235,416,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,416,0,0
1775999186568,406,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,406,0,0
1775999186754,477,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,476,0,0
1775999187071,545,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,545,0,0
1775999187403,436,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,436,0,0
1775999187736,445,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,5,15,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,445,0,0
1775999188069,481,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,481,0,0
1775999188254,458,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,458,0,0
1775999188403,472,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,472,0,64
1775999188570,434,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,434,0,0
1775999188904,414,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,414,0,0
1775999189235,420,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,420,0,0
1775999189569,432,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,432,0,0
1775999189755,430,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,430,0,0
1775999189904,431,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,430,0,0
1775999190070,453,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,453,0,0
1775999190403,459,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,459,0,0
1775999190735,434,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,434,0,0
1775999191068,427,HTTP Request 3,200,OK,config 3 3-5,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,427,0,0
1775999191254,424,HTTP Request 3,200,OK,config 3 3-1,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,424,0,0
1775999191403,429,HTTP Request 3,200,OK,config 3 3-6,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,429,0,0
1775999191570,480,HTTP Request 3,200,OK,config 3 3-2,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,480,0,0
1775999191903,500,HTTP Request 3,200,OK,config 3 3-3,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,500,0,0
1775999192235,425,HTTP Request 3,200,OK,config 3 3-4,text,true,,231,168,6,18,http://stload.se.ifmo.ru:8080/?token=518472196&&user=-1356113187&config=3,425,0,0
